uid,title,genre,episodes,members,score,Comedy,Action,Fantasy,Adventure,Drama,Sci-Fi,Kids,Shounen,Music,Romance,Slice of Life,School,Supernatural,Hentai,Mecha,Historical,Magic,Seinen,Ecchi,Shoujo,Sports,Mystery,Parody,Super Power,Military,Space,Demons,Horror,Dementia,Harem,Martial Arts,Game,Psychological,Police,Samurai,Vampire,Cars,Thriller,Josei,Shounen Ai,Shoujo Ai,Yaoi,Yuri
8729,Omoide no Album,"['Kids', 'Music', 'School', 'Slice of Life']",1.0,284,5.08,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7025,Kiseichuu no Ichiya,"['Dementia', 'Horror']",1.0,1713,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35704,NoisyCell x Ponkotsu Quest,"['Comedy', 'Music', 'Parody']",1.0,288,5.08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38498,Banana ga Suki,"['Music', 'Space', 'Dementia']",1.0,176,5.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29675,Sarasoujuu no Hana no Iro,['Drama'],1.0,209,5.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35400,Kamishibai Kintarou no Maki,"['Fantasy', 'Historical']",1.0,210,5.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17163,Peeping Life: The Perfect Evolution Specials,"['Slice of Life', 'Comedy']",3.0,368,5.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28197,Ofuro no Kazoe Uta,"['Music', 'Kids']",1.0,219,5.09,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33858,Kissaten Soudou,['Comedy'],1.0,126,5.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,Run=Dim,"['Action', 'Mecha', 'Sci-Fi']",13.0,1612,5.09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,Hana to Chou,['Fantasy'],1.0,499,5.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39095,Aishiteru,"['Music', 'Romance']",1.0,121,5.09,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7243,Suisei,"['Comedy', 'Dementia']",1.0,1010,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28953,Sougiya to Inu,"['Dementia', 'Horror']",1.0,543,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,['Magic'],1.0,186,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35156,High & Low: G-Sword,"['Action', 'Drama', 'Shounen']",5.0,370,5.1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,JaJa Uma! Quartet,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",2.0,1206,5.1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31695,Goro-chan,"['Kids', 'Music']",1.0,273,5.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10406,Spelunker Sensei,['Comedy'],1.0,2366,5.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,Saishuu Shiken Kujira,"['Comedy', 'Ecchi', 'Mystery', 'School', 'Supernatural']",12.0,4247,5.11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24363,Kitsune to Circus,"['Comedy', 'Kids']",1.0,265,5.11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30430,Kimi wa Sou Kimeta,['Music'],1.0,201,5.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Hanare Toride no Yonna,"['Adventure', 'Fantasy']",1.0,2235,5.11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,Genma Taisen,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",1.0,3767,5.11,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36018,Dia Horizon,"['Game', 'Parody']",3.0,430,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32377,Azure Nihon Data Center,['Action'],1.0,1012,5.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32830,Chou Shounen Tanteidan Neo,['Mystery'],13.0,2166,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15533,Yakimochi Caprice,['Slice of Life'],2.0,643,5.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29459,Pata Pata Mama,"['Music', 'Kids']",1.0,177,5.12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29053,Orangutan,"['Kids', 'Music']",1.0,186,5.12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,Astroganger,"['Action', 'Mecha', 'Sci-Fi']",26.0,848,6.76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,Bouken Ou Beet Excellion,"['Adventure', 'Fantasy', 'Shounen', 'Supernatural']",25.0,6280,6.76,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9353,D.C. I&II P.S.P. Re-Animated,"['Magic', 'Harem', 'Romance', 'Drama']",1.0,5201,6.76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Gad Guard,"['Sci-Fi', 'Adventure', 'Mecha', 'Shounen']",26.0,10900,6.76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29679,Ki Renka,"['Demons', 'Drama']",1.0,239,5.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,Karo to Piyobupt: Ouchi,['Comedy'],1.0,535,5.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34140,Eyedrops,['Space'],4.0,500,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29103,Tanoshii Sansuu,"['Music', 'Kids']",1.0,161,5.13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35757,Gin no Guardian II,"['Adventure', 'Fantasy']",6.0,36149,6.76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38493,Sofy Soft Tampon: Drive Ryokou-hen,['Slice of Life'],1.0,160,5.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13439,Shinpi no Hou,"['Adventure', 'Supernatural']",1.0,1480,5.13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37853,Sanuki Eiga-sai Opening Eizou,"['Dementia', 'Music']",2.0,125,5.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15455,Sakura,['Fantasy'],1.0,646,5.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,['Slice of Life'],1.0,182,5.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21891,Natsumi Step!,['Music'],1.0,248,5.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33937,"Kirai, Demo, Suki","['Music', 'Sci-Fi']",1.0,337,5.13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Koutetsu Tenshi Kurumi Encore,"['Comedy', 'Historical', 'Romance', 'Sci-Fi', 'Shounen']",4.0,5678,6.76,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36744,Genki-kun no Oshougatsu @ Tokyo-eki,['Slice of Life'],1.0,157,5.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36718,Yakan Gakkou no Ura-sensei,"['School', 'Supernatural']",1.0,154,5.14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8774,3-tsu no Hanashi,"['Kids', 'Fantasy']",1.0,556,5.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,Sora no Momotarou,"['Military', 'Adventure', 'Comedy']",1.0,896,5.14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31912,Shinsetsu Kachikachi Yama,"['Action', 'Fantasy', 'Historical']",1.0,418,5.14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29729,Peeping Life x I-O Data: Quiz!! Input Output,['Comedy'],8.0,255,5.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5322,Mugen Kouro,"['Action', 'Sci-Fi', 'Space']",4.0,1048,5.14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29963,Marude Sekai,"['Music', 'Kids']",1.0,156,5.14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40412,Japanda,"['Music', 'Josei']",1.0,120,5.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6181,Highway Jenny,['Fantasy'],1.0,931,5.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6847,Gulliver Funtouki,['Adventure'],1.0,535,5.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38501,Catalyst,"['Music', 'Dementia']",1.0,101,5.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18271,Cheorin Samchongsa,"['Action', 'Mecha', 'Sci-Fi', 'Space', 'Shounen']",1.0,229,5.14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35329,Ultrasonico,"['Parody', 'Super Power']",1.0,1546,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31259,Thunder,['Dementia'],1.0,399,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34716,Crocotires Traction AAA,['Sports'],1.0,249,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,Wanna-Be's,"['Action', 'Comedy', 'Sports']",1.0,1499,5.17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40320,Tenka Hyakken: Meiji-kan e Youkoso!,"['Action', 'Adventure', 'Historical', 'Supernatural', 'Martial Arts', 'Fantasy']",12.0,5026,5.17,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29173,Tensai Banpaku Opening,['Dementia'],1.0,456,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29347,20-dai no Heya-hen,['Slice of Life'],1.0,1393,5.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23759,Oira no Ski,"['Comedy', 'Sports']",1.0,561,5.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31639,Mr. Shape: High Touch Taisou,"['Kids', 'Music']",1.0,151,5.17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7446,Karo to Piyobupt: Sandwich,['Comedy'],1.0,524,5.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6829,Izakaya no Ichiya,['Action'],1.0,703,5.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29661,Karma,['Dementia'],1.0,239,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22471,Mirakururun Grand Purin!,"['Kids', 'Music']",1.0,252,5.17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,Hyper-Psychic Geo Garaga,"['Action', 'Sci-Fi', 'Adventure']",1.0,1062,5.17,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21833,Higenashi Gogejabaru,"['Comedy', 'Fantasy', 'Kids', 'Music']",1.0,246,5.17,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8285,Ai no Senshi Rainbowman,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",22.0,780,6.84,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,Genma Taisen: Shinwa Zenya no Shou,"['Adventure', 'Drama', 'Horror', 'Sci-Fi', 'Shounen', 'Supernatural']",13.0,1313,5.17,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35379,Fengshen Bang,"['Action', 'Fantasy', 'Martial Arts']",1.0,175,5.17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25969,Clock,['Dementia'],1.0,222,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,Mazinger Z tai Ankoku Daishougun,"['Action', 'Mecha', 'Shounen']",1.0,1575,6.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,"['Adventure', 'Comedy', 'Mystery']",1.0,549,6.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22509,Manga Nihonshi (NHK Han),['Historical'],40.0,322,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27857,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,['Comedy'],13.0,12875,6.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32421,Aikodesho,"['Kids', 'Music']",1.0,205,5.17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005,Kyou no Asuka Show,"['Comedy', 'Ecchi', 'Seinen']",20.0,28498,6.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36089,9,['Music'],1.0,262,5.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34834,Hina Logi: From Luck & Logic,"['Action', 'Comedy', 'Fantasy', 'School']",12.0,20526,6.74,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39605,Hataraku Saibou Specials,"['Comedy', 'Parody', 'Shounen']",5.0,8182,6.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Happy☆Lesson (TV),"['Comedy', 'Drama', 'Harem', 'Romance', 'Slice of Life']",13.0,21790,6.74,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25545,Tanu no Magical Holiday,"['Music', 'Kids']",1.0,193,5.18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Ichigo 100%,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen']",12.0,86290,6.74,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22059,Kakumeiteki Broadway Shugisha Doumei,['Music'],1.0,447,5.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30077,Koro wa Yane no Ue,"['Music', 'Kids']",1.0,227,5.18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,Fight Ippatsu! Juuden-chan!!,"['Ecchi', 'Comedy', 'Sci-Fi', 'Shounen']",12.0,26607,6.73,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29651,Ikedaya Soudou,"['Samurai', 'Historical', 'Drama']",1.0,194,5.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33759,Feng Wei Ying Xiong,"['Action', 'Fantasy']",13.0,320,6.73,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29451,Hoshi Uranai Kirakira,"['Music', 'Kids']",1.0,185,5.18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6937,Hermes: Ai wa Kaze no Gotoku,"['Drama', 'Fantasy']",1.0,749,5.18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11579,Jubilee,"['Dementia', 'Music']",1.0,754,5.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30443,Kana Kana Kazoku: Shinnen no Goaisatsu,['Comedy'],1.0,214,5.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34934,Koi to Uso,"['Drama', 'Romance', 'School']",12.0,206740,6.72,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37547,Onikiri Shoujo,"['Action', 'Samurai']",1.0,162,5.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32933,Xiao Yeyou,"['Comedy', 'Fantasy', 'Kids']",1.0,215,5.19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,Sin: The Movie,"['Action', 'Sci-Fi', 'Horror', 'Police', 'Supernatural']",1.0,4037,5.19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2737,Kouryuu no Mimi: Mina no Shou,"['Action', 'Super Power', 'Drama']",2.0,661,5.19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29798,Sakura Yori Ai wo Nosete,['Kids'],1.0,189,5.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
